"date_yyyymmdd","depth_m","latitude_dd","longitude_dd","o2_at_gear_ml_per_l_der","operation_dim$operation_type","performance","project","temperature_at_gear_c_der","trawl_id","year","year_stn_invalid"
"20090901","142.6000","46.63638889","-124.58611111","1.2216","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4061","200903008028","2009",""
"20090901","102.9000","46.42527778","-124.40777778","1.1802","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5250","200903008029","2009",""
"20090901","138.2000","46.31805556","-124.54388889","1.2663","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4312","200903008030","2009",""
"20090902","146.0000","45.99916667","-124.45083333","0.7912","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3964","200903008031","2009",""
"20090902","331.9000","45.89750000","-124.73166667","1.0940","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.3871","200903008032","2009",""
"20090902","290.7000","45.70861111","-124.71361111","1.2409","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6316","200903008033","2009",""
"20090902","637.3000","45.54277778","-124.77944444","0.3642","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.9143","200903008034","2009",""
"20090902","1002.1000","45.27666667","-124.92250000","0.3159","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.7024","200903008035","2009",""
"20090903","585.9000","45.12972222","-124.78583333","0.4507","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.1105","200903008036","2009",""
"20090903","458.1000","45.00277778","-124.64722222","0.6709","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.6657","200903008037","2009",""
"20090903","447.2000","44.96361111","-124.61916667","0.7083","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.7746","200903008038","2009",""
"20090903","371.0000","44.81250000","-124.65305556","1.1832","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4304","200903008039","2009",""
"20090903","311.4000","44.57750000","-124.71944444","1.3991","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7217","200903008040","2009",""
"20090904","85.0000","44.39444444","-124.44361111","1.0206","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6618","200903008041","2009",""
"20090904","87.2000","44.53305556","-124.31638889","0.7273","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.7136","200903008042","2009",""
"20090908","404.0000","45.26555556","-124.47055556","0.9672","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2174","200903008043","2009",""
"20090908","462.4000","45.36972222","-124.67111111","0.7077","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.7444","200903008044","2009",""
"20090908","659.0000","45.39888889","-124.75888889","0.2925","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.6282","200903008045","2009",""
"20090908","827.3000","45.26305556","-124.85861111","0.2448","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2533","200903008046","2009",""
"20090909","526.0000","44.89833333","-124.94166667","0.7367","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.5414","200903008047","2009",""
"20090909","339.2000","44.87583333","-124.82972222","1.2367","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4217","200903008048","2009",""
"20090909","433.6000","44.79666667","-124.79444444","0.9577","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0446","200903008049","2009",""
"20090909","286.4000","44.76972222","-124.65944444","1.5417","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0463","200903008050","2009",""
"20090909","531.0000","44.42888889","-124.91694444","0.6005","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.3432","200903008051","2009",""
"20090910","768.0000","44.27805556","-125.02722222","0.2283","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2512","200903008052","2009",""
"20090910","183.6000","44.11000000","-124.92388889","1.6998","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.8155","200903008053","2009",""
"20150609","131.8000","43.58027778","-124.45250000","2.0822","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5856","201503008070","2015",""
"20090910","112.8000","44.10944444","-124.69361111","1.3914","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.8066","200903008054","2009",""
"20090910","156.1000","43.98500000","-124.63388889","1.3933","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.9077","200903008055","2009",""
"20090911","70.0000","44.34527778","-124.24527778","1.6551","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.1069","200903008056","2009",""
"20090911","93.0000","44.23333333","-124.38277778","1.6481","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.0119","200903008057","2009",""
"20090911","115.6000","44.07972222","-124.41750000","1.8769","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.0359","200903008058","2009",""
"20090911","123.3000","43.78750000","-124.42638889","2.0791","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.1067","200903008059","2009",""
"20090912","101.3000","43.44000000","-124.41638889","2.6069","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.2652","200903008060","2009",""
"20090912","418.7000","43.54611111","-124.67611111","0.9211","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0177","200903008061","2009",""
"20090912","1076.9000","43.56694444","-125.01777778","0.3467","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.5770","200903008062","2009",""
"20090913","317.3000","43.31833333","-124.73805556","1.2722","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.0289","200903008063","2009",""
"20090913","290.0000","43.10722222","-124.85166667","1.5371","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1268","200903008064","2009",""
"20090913","288.0000","43.02638889","-124.86750000","1.4850","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9709","200903008065","2009",""
"20090913","161.5000","42.95250000","-124.79388889","1.9693","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6085","200903008066","2009",""
"20090914","209.3000","42.90916667","-124.82027778","1.9368","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5583","200903008067","2009",""
"20090914","87.7000","42.66500000","-124.53583333","3.1591","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.5121","200903008068","2009",""
"20090914","148.0000","42.47861111","-124.74277778","1.9647","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.5233","200903008069","2009",""
"20090914","143.6000","42.37972222","-124.68444444","2.3091","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.6033","200903008070","2009",""
"20090915","352.5000","42.30055556","-124.66750000","1.3502","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7857","200903008071","2009",""
"20090915","149.5000","42.25722222","-124.55083333","2.2440","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.7095","200903008072","2009",""
"20091011","174.0000","35.13138889","-120.91333333","2.2385","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.0256","200903008146","2009",""
"20090915","436.8000","42.09555556","-124.63722222","0.9551","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.1827","200903008073","2009",""
"20090915","1031.9000","42.03277778","-124.91055556","0.3313","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.6901","200903008074","2009",""
"20090915","921.5000","42.00611111","-124.84638889","0.2638","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.9937","200903008075","2009",""
"20090916","82.4000","41.86805556","-124.42638889","2.7191","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.9225","200903008076","2009","2013"
"20090916","88.4000","42.01722222","-124.41611111","3.0129","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.8338","200903008077","2009",""
"20090921","492.5000","41.86722222","-124.58138889","0.6950","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.5443","200903008078","2009",""
"20090921","847.7000","41.65611111","-124.90250000","0.2332","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2912","200903008079","2009",""
"20090921","130.9000","41.63222222","-124.42555556","2.1290","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.7086","200903008080","2009",""
"20090922","79.5000","41.25944444","-124.23666667","2.9244","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.4545","200903008081","2009",""
"20090922","101.9000","41.23027778","-124.28972222","2.7453","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.1473","200903008082","2009",""
"20090922","830.1000","41.05777778","-124.66138889","0.2702","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.1798","200903008083","2009",""
"20090922","469.2000","41.05944444","-124.43055556","0.9677","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.3845","200903008084","2009",""
"20090922","91.6000","40.93944444","-124.30583333","2.6764","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.9304","200903008085","2009",""
"20090923","1078.1000","40.30333333","-124.95472222","0.5006","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.2894","200903008086","2009",""
"20090923","1082.5000","40.27555556","-125.04055556","0.4189","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.4633","200903008087","2009",""
"20090923","1069.1000","40.16000000","-124.97416667","0.4038","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.4828","200903008088","2009",""
"20090923","1022.0000","40.12444444","-124.82083333","0.4123","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.4540","200903008089","2009",""
"20090923","541.6000","40.23333333","-124.61944444","0.4081","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.3452","200903008090","2009",""
"20090923","879.9000","40.08277778","-124.64750000","0.2517","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.1950","200903008091","2009",""
"20090924","1204.6000","39.91388889","-124.69694444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.2381","200903008092","2009",""
"20090924","1243.6000","39.89000000","-124.67555556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.2100","200903008093","2009",""
"20090925","737.4000","39.33527778","-124.10972222","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.7184","200903008096","2009",""
"20090926","1128.9000","39.04055556","-124.17472222","0.5938","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.1724","200903008099","2009",""
"20090926","333.1000","38.96972222","-123.95250000","1.2324","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1112","200903008100","2009",""
"20090926","83.3000","39.10666667","-123.77194444","2.5130","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.5563","200903008101","2009",""
"20090926","128.9000","38.80972222","-123.77611111","1.8307","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.1890","200903008102","2009",""
"20090926","115.4000","38.80555556","-123.74361111","1.9111","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.2757","200903008103","2009",""
"20090927","132.9000","38.71277778","-123.70361111","1.8998","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.1690","200903008104","2009",""
"20090927","233.2000","38.63333333","-123.71361111","1.2588","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5675","200903008105","2009",""
"20090927","465.1000","38.31805556","-123.58777778","0.6973","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0600","200903008106","2009",""
"20090927","237.8000","38.24944444","-123.42111111","1.4852","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.0804","200903008107","2009",""
"20090927","84.6000","38.13694444","-123.13027778","2.3198","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.7921","200903008108","2009",""
"20090928","59.7000","37.84305556","-122.85638889","1.7914","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.1006","200903008109","2009",""
"20090928","117.1000","37.90527778","-123.35611111","2.0253","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.4465","200903008110","2009",""
"20090929","226.9000","37.37305556","-122.89305556","1.2543","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.2321","200903008111","2009",""
"20090929","84.4000","37.46138889","-122.76944444","2.6632","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.9606","200903008112","2009",""
"20091005","1066.1000","37.44888889","-123.21083333","0.5440","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.4913","200903008113","2009",""
